Filename,ExecutionTime,K,MaxIters,Resolution,Pixels
00000322.jpg,7.2496,16,10,1600x718,1148800
00000322_(2).jpg,6.7772,16,10,1599x680,1087320
00000322_(3).jpg,2.8914,16,10,800x600,480000
00000322_(4).jpg,3.8726,16,10,800x800,640000
00000322_(5).jpg,4.5566,16,10,1024x714,731136
00000322_(6).jpg,4.5526,16,10,1024x683,699392
00000323.jpg,4.9593,16,10,1024x768,786432
00000323_(2).jpg,10.2721,16,10,1600x1067,1707200
00000323_(3).jpg,10.3787,16,10,1600x1066,1705600
00000323_(4).jpg,10.5287,16,10,1600x1061,1697600
00000323_(5).jpg,10.4102,16,10,1600x1068,1708800
00000323_(6).jpg,2.5176,16,10,640x640,409600
00000324.jpg,10.2210,16,10,1600x1002,1603200
00000324_(2).jpg,3.6957,16,10,1024x589,603136
00000324_(3).jpg,7.5070,16,10,1600x800,1280000
00000324_(4).jpg,3.4910,16,10,900x600,540000
00000324_(5).jpg,2.5097,16,10,535x800,428000
00000324_(6).jpg,5.1447,16,10,1024x768,786432
00000325.jpg,4.7780,16,10,1024x756,774144
00000325_(2).jpg,10.0672,16,10,1600x1067,1707200
00000325_(3).jpg,10.2524,16,10,1600x1066,1705600
00000325_(4).jpg,4.6188,16,10,1024x754,772096
00000325_(5).jpg,2.5724,16,10,533x799,425867
00000325_(6).jpg,8.5905,16,10,1600x900,1440000
00000326.jpg,3.7824,16,10,800x800,640000
00000326_(2).jpg,3.9348,16,10,1024x640,655360
00000326_(3).jpg,7.6751,16,10,1599x802,1282398
00000326_(4).jpg,4.0856,16,10,1024x683,699392
00000326_(5).jpg,8.8492,16,10,1600x900,1440000
00000326_(6).jpg,2.2728,16,10,1599x239,382161
00000327.jpg,10.2879,16,10,1600x1067,1707200
00000327_(2).jpg,9.9821,16,10,1600x1051,1681600
00000327_(3).jpg,11.1944,16,10,1600x1070,1712000
00000327_(4).jpg,8.8401,16,10,1600x908,1452800
00000327_(5).jpg,10.2522,16,10,1599x1066,1704534
00000327_(6).jpg,4.8166,16,10,1024x768,786432
00000328.jpg,10.2710,16,10,1600x1067,1707200
00000328_(2).jpg,8.6929,16,10,1600x900,1440000
00000328_(3).jpg,10.5766,16,10,1600x1073,1716800
00000328_(4).jpg,10.5925,16,10,1600x1066,1705600
00000328_(5).jpg,10.1575,16,10,1600x1060,1696000
00000328_(6).jpg,4.7244,16,10,1024x768,786432
00000329.jpg,2.0944,16,10,640x482,308480
00000329_(2).jpg,9.6377,16,10,1600x1000,1600000
00000329_(3).jpg,10.4343,16,10,1600x1060,1696000
00000329_(4).jpg,4.0953,16,10,1024x683,699392
00000329_(5).jpg,10.0755,16,10,1600x1066,1705600
00000329_(6).jpg,4.1282,16,10,1024x683,699392
00000330.jpg,0.9017,16,10,500x303,151500
00000330_(2).jpg,9.2155,16,10,1599x913,1459887
00000330_(3).jpg,3.8780,16,10,1023x587,600501
00000330_(4).jpg,4.6998,16,10,1024x768,786432
00000330_(5).jpg,9.8422,16,10,1600x1005,1608000
00000330_(6).jpg,1.7024,16,10,427x640,273280
00000331.jpg,8.5106,16,10,1600x900,1440000
00000331_(2).jpg,5.0662,16,10,1024x819,838656
00000331_(3).jpg,4.3250,16,10,1024x683,699392
00000331_(4).jpg,9.7423,16,10,1599x972,1554228
00000331_(5).jpg,2.9652,16,10,600x800,480000
00000331_(6).jpg,4.7597,16,10,1024x768,786432
00000332.jpg,10.3775,16,10,1600x1066,1705600
00000332_(2).jpg,4.5640,16,10,1023x682,697686
00000332_(3).jpg,3.9980,16,10,1023x586,599478
00000332_(4).jpg,3.9950,16,10,800x800,640000
00000332_(5).jpg,3.4782,16,10,1024x539,551936
00000332_(6).jpg,5.0581,16,10,1024x768,786432
00000333.jpg,10.1583,16,10,1600x1009,1614400
00000333_(2).jpg,9.2365,16,10,1599x888,1419912
00000333_(3).jpg,2.7131,16,10,533x799,425867
00000333_(4).jpg,11.6533,16,10,1600x1066,1705600
00000333_(5).jpg,4.2025,16,10,1024x575,588800
00000333_(6).jpg,5.8753,16,10,1024x680,696320
00000334.jpg,5.6288,16,10,1024x906,927744
00000334_(2).jpg,3.0861,16,10,533x800,426400
00000334_(3).jpg,6.1376,16,10,1024x683,699392
00000334_(4).jpg,3.1848,16,10,539x799,430661
00000334_(5).jpg,2.6571,16,10,1024x449,459776
00000334_(6).jpg,4.5996,16,10,1024x768,786432
00000335.jpg,3.7414,16,10,800x800,640000
00000335_(2).jpg,4.5651,16,10,1024x768,786432
00000335_(3).jpg,4.1343,16,10,1024x683,699392
00000335_(4).jpg,10.0167,16,10,1600x1066,1705600
00000335_(5).jpg,8.4791,16,10,1600x899,1438400
00000335_(6).jpg,1.7926,16,10,640x473,302720
00000336.jpg,3.9344,16,10,800x800,640000
00000336_(2).jpg,9.3237,16,10,1600x985,1576000
00000336_(3).jpg,4.9176,16,10,1024x810,829440
00000336_(4).jpg,2.4770,16,10,534x800,427200
00000336_(5).jpg,4.0288,16,10,1024x683,699392
00000336_(6).jpg,4.5483,16,10,1024x768,786432
00000337.jpg,7.8008,16,10,1600x824,1318400
00000337_(2).jpg,2.4646,16,10,533x800,426400
00000337_(3).jpg,8.3069,16,10,1600x862,1379200
00000337_(4).jpg,3.2888,16,10,800x715,572000
00000337_(5).jpg,10.1727,16,10,1600x1066,1705600
00000337_(6).jpg,4.6157,16,10,1024x768,786432
00000338.jpg,9.9476,16,10,1600x1067,1707200
00000338_(2).jpg,9.8631,16,10,1600x1067,1707200
00000338_(3).jpg,1.8623,16,10,640x504,322560
00000338_(4).jpg,2.4556,16,10,534x800,427200
00000338_(5).jpg,10.2630,16,10,1600x1074,1718400
00000338_(6).jpg,4.1967,16,10,1024x683,699392
00000339.jpg,10.0257,16,10,1600x1066,1705600
00000339_(2).jpg,4.3265,16,10,1024x729,746496
00000339_(3).jpg,4.5208,16,10,1024x703,719872
00000339_(4).jpg,8.8218,16,10,1600x924,1478400
00000339_(5).jpg,2.5224,16,10,800x533,426400
00000339_(6).jpg,4.6203,16,10,1024x768,786432
00000340.jpg,10.0164,16,10,1600x1066,1705600
00000340_(2).jpg,9.6159,16,10,1600x1066,1705600
00000340_(3).jpg,8.3158,16,10,1600x900,1440000
00000340_(4).jpg,8.8311,16,10,1600x948,1516800
00000340_(5).jpg,7.5049,16,10,1600x788,1260800
00000340_(6).jpg,4.7830,16,10,1024x768,786432
00000341.jpg,8.6125,16,10,1600x929,1486400
00000341_(2).jpg,10.3660,16,10,1600x1060,1696000
00000341_(3).jpg,10.6331,16,10,1599x1066,1704534
00000341_(4).jpg,13.9393,16,10,1600x1066,1705600
00000341_(5).jpg,13.4374,16,10,1600x1067,1707200
00000341_(6).jpg,5.6304,16,10,1024x768,786432
00000342.jpg,1.8717,16,10,600x400,240000
00000342_(2).jpg,6.8047,16,10,1024x709,726016
00000342_(3).jpg,5.9764,16,10,1023x689,704847
00000342_(4).jpg,5.1017,16,10,1024x665,680960
00000342_(5).jpg,6.6414,16,10,1024x768,786432
00000342_(6).jpg,6.4327,16,10,1024x768,786432
00000343.jpg,12.2743,16,10,1600x1066,1705600
00000343_(2).jpg,5.5658,16,10,1024x683,699392
00000343_(3).jpg,2.2208,16,10,1024x311,318464
00000343_(4).jpg,5.2412,16,10,1024x768,786432
00000343_(5).jpg,1.8880,16,10,640x426,272640
00000343_(6).jpg,5.3061,16,10,1024x768,786432
00000344.jpg,11.3990,16,10,1600x1066,1705600
00000344_(2).jpg,10.9721,16,10,1599x1066,1704534
00000344_(3).jpg,4.7340,16,10,701x1024,717824
00000344_(4).jpg,10.2612,16,10,1600x1060,1696000
00000344_(5).jpg,2.0193,16,10,750x462,346500
00000344_(6).jpg,5.0794,16,10,1024x768,786432
00000345.jpg,9.8205,16,10,1600x1066,1705600
00000345_(2).jpg,8.4263,16,10,1600x900,1440000
00000345_(3).jpg,3.9771,16,10,1024x661,676864
00000345_(4).jpg,3.4489,16,10,950x627,595650
00000345_(5).jpg,4.0046,16,10,1000x666,666000
00000345_(6).jpg,4.5587,16,10,1024x768,786432
00000346.jpg,8.3715,16,10,1600x900,1440000
00000346_(2).jpg,9.8267,16,10,1600x1066,1705600
00000346_(3).jpg,4.1460,16,10,1024x683,699392
00000346_(4).jpg,8012.2363,16,10,1599x961,1536639
00000346_(5).jpg,4.8289,16,10,1024x575,588800
00000346_(6).jpg,1.8095,16,10,427x640,273280
00000347.jpg,11.7260,16,10,1600x1067,1707200
00000347_(2).jpg,3.4119,16,10,1600x319,510400
00000347_(3).jpg,5.1030,16,10,1024x768,786432
00000347_(4).jpg,2.5074,16,10,533x799,425867
00000347_(5).jpg,2.4114,16,10,1024x384,393216
00000347_(6).jpg,4.9364,16,10,1024x768,786432
00000348.jpg,4.0587,16,10,800x800,640000
00000348_(2).jpg,10.1944,16,10,1600x1066,1705600
00000348_(3).jpg,4.8781,16,10,1024x768,786432
00000348_(4).jpg,4.6289,16,10,768x1024,786432
00000348_(5).jpg,2.1609,16,10,585x640,374400
00000348_(6).jpg,4.1339,16,10,1024x683,699392
00000349.jpg,9.8285,16,10,1599x1066,1704534
00000349_(2).jpg,9.7869,16,10,1599x1064,1701336
00000349_(3).jpg,4.7154,16,10,1024x768,786432
00000349_(4).jpg,4.8912,16,10,1024x768,786432
00000349_(5).jpg,2.9006,16,10,600x800,480000
00000349_(6).jpg,4.4313,16,10,1024x688,704512
00000350.jpg,4.6732,16,10,1024x683,699392
00000350_(2).jpg,11.3971,16,10,1600x1068,1708800
00000350_(3).jpg,7.8825,16,10,1600x796,1273600
00000350_(4).jpg,2.7822,16,10,548x800,438400
00000350_(5).jpg,4.3541,16,10,1000x669,669000
00000350_(6).jpg,4.8232,16,10,1024x768,786432
00000351.jpg,1.6321,16,10,321x800,256800
00000351_(2).jpg,10.8980,16,10,1600x1066,1705600
00000351_(3).jpg,10.9071,16,10,1600x1066,1705600
00000351_(4).jpg,4.1012,16,10,685x1023,700755
00000351_(5).jpg,4.1302,16,10,1024x692,708608
00000351_(6).jpg,4.6438,16,10,1024x768,786432
00000352.jpg,4.3392,16,10,1024x713,730112
00000352_(2).jpg,4.6811,16,10,1024x784,802816
00000352_(3).jpg,1.3886,16,10,600x399,239400
00000352_(4).jpg,10.0335,16,10,1600x1066,1705600
00000352_(5).jpg,4.0222,16,10,1024x683,699392
00000352_(6).jpg,4.5491,16,10,1024x768,786432
00000353.jpg,5.1598,16,10,1024x849,869376
00000353_(2).jpg,4.1333,16,10,1024x683,699392
00000353_(3).jpg,10.6933,16,10,1600x1066,1705600
00000353_(4).jpg,4.5075,16,10,1024x740,757760
00000353_(5).jpg,4.6522,16,10,1024x768,786432
00000353_(6).jpg,4.9095,16,10,1024x768,786432
00000354.jpg,8.7701,16,10,1600x900,1440000
00000354_(2).jpg,10.1464,16,10,1600x1067,1707200
00000354_(3).jpg,2.8030,16,10,1023x468,478764
00000354_(4).jpg,10.1647,16,10,1600x1066,1705600
00000354_(5).jpg,4.5594,16,10,1023x711,727353
00000354_(6).jpg,8.6818,16,10,1600x900,1440000
00000355.jpg,10.9891,16,10,1600x1066,1705600
00000355_(2).jpg,11.2138,16,10,1600x1060,1696000
00000355_(3).jpg,4.3580,16,10,1024x661,676864
00000355_(4).jpg,1.8933,16,10,639x481,307359
00000355_(5).jpg,2.8083,16,10,543x799,433857
00000355_(6).jpg,4.8181,16,10,1024x768,786432
00000356.jpg,3.8369,16,10,800x800,640000
00000356_(2).jpg,4.9006,16,10,1024x790,808960
00000356_(3).jpg,5.6602,16,10,1023x689,704847
00000356_(4).jpg,6.3375,16,10,1024x768,786432
00000356_(5).jpg,4.7355,16,10,737x1024,754688
00000356_(6).jpg,4.9054,16,10,1024x768,786432
00000357.jpg,4.8310,16,10,1024x683,699392
00000357_(2).jpg,2.9455,16,10,554x800,443200
00000357_(3).jpg,4.5313,16,10,1024x681,697344
00000357_(4).jpg,9.4297,16,10,1599x888,1419912
00000357_(5).jpg,3.9943,16,10,1024x576,589824
00000357_(6).jpg,5.3901,16,10,1024x768,786432
00000358.jpg,5.9942,16,10,1024x1024,1048576
00000358_(2).jpg,5.3341,16,10,1024x857,877568
00000358_(3).jpg,4.1101,16,10,683x1024,699392
00000358_(4).jpg,1.7902,16,10,480x640,307200
00000358_(5).jpg,4.5375,16,10,1024x701,717824
00000358_(6).jpg,5.0843,16,10,1024x683,699392
00000359.jpg,4.1680,16,10,1024x640,655360
00000359_(2).jpg,5.6167,16,10,1024x768,786432
00000359_(3).jpg,4.6543,16,10,1023x714,730422
00000359_(4).jpg,9.8802,16,10,1600x993,1588800
00000359_(5).jpg,5.1158,16,10,1024x769,787456
00000359_(6).jpg,1.7342,16,10,427x640,273280
00000360.jpg,9.0062,16,10,1600x900,1440000
00000360_(2).jpg,11.4742,16,10,1600x1066,1705600
00000360_(3).jpg,10.6751,16,10,1599x1062,1698138
00000360_(4).jpg,10.2925,16,10,1600x1056,1689600
00000360_(5).jpg,10.2344,16,10,1600x1067,1707200
00000360_(6).jpg,4.6202,16,10,1024x768,786432
00000361.jpg,4.0417,16,10,1024x680,696320
00000361_(2).jpg,10.2481,16,10,1599x1067,1706133
00000361_(3).jpg,4.2724,16,10,1024x683,699392
00000361_(4).jpg,4.3756,16,10,1024x742,759808
00000361_(5).jpg,10.3412,16,10,1599x1052,1682148
00000361_(6).jpg,3.0795,16,10,1024x491,502784
00000362.jpg,4.3303,16,10,1024x683,699392
00000362_(2).jpg,2.4724,16,10,533x799,425867
00000362_(3).jpg,4.5358,16,10,1024x764,782336
00000362_(4).jpg,10.4643,16,10,1600x1066,1705600
00000362_(5).jpg,4.6106,16,10,1024x768,786432
00000362_(6).jpg,4.6339,16,10,1024x768,786432
00000363.jpg,4.8284,16,10,1600x510,816000
00000363_(2).jpg,2.8958,16,10,604x799,482596
00000363_(3).jpg,4.9785,16,10,1024x767,785408
00000363_(4).jpg,8.4629,16,10,1600x909,1454400
00000363_(5).jpg,2.2053,16,10,612x612,374544
00000363_(6).jpg,4.6453,16,10,1024x768,786432
00000364.jpg,10.4071,16,10,1600x1066,1705600
00000364_(2).jpg,10.1905,16,10,1600x1066,1705600
00000364_(3).jpg,4.1244,16,10,1024x683,699392
00000364_(4).jpg,4.5954,16,10,1024x768,786432
00000364_(5).jpg,3.1674,16,10,670x800,536000
00000364_(6).jpg,4.7308,16,10,1024x768,786432
00000365.jpg,4.1707,16,10,1023x685,700755
00000365_(2).jpg,9.8746,16,10,1600x1064,1702400
00000365_(3).jpg,3.9657,16,10,1000x664,664000
00000365_(4).jpg,4.1380,16,10,1024x683,699392
00000365_(5).jpg,2.0630,16,10,1023x313,320199
00000365_(6).jpg,4.2676,16,10,1024x684,700416
00000366.jpg,2.7540,16,10,571x799,456229
00000366_(2).jpg,9.8382,16,10,1600x1066,1705600
00000366_(3).jpg,4.1246,16,10,1024x683,699392
00000366_(4).jpg,3.4076,16,10,1024x576,589824
00000366_(5).jpg,3.4261,16,10,1024x576,589824
00000366_(6).jpg,1.5890,16,10,427x640,273280
00000367.jpg,8.5849,16,10,1600x896,1433600
00000367_(2).jpg,10.0898,16,10,1600x1064,1702400
00000367_(3).jpg,10.0621,16,10,1600x1089,1742400
00000367_(4).jpg,3.5237,16,10,1024x561,574464
00000367_(5).jpg,4.1785,16,10,697x1023,713031
00000367_(6).jpg,4.5507,16,10,1024x768,786432
00000368.jpg,1.6014,16,10,640x426,272640
00000368_(2).jpg,9.9233,16,10,1599x1066,1704534
00000368_(3).jpg,9.8135,16,10,1600x1060,1696000
00000368_(4).jpg,3.7988,16,10,1000x667,667000
00000368_(5).jpg,4.0774,16,10,1024x681,697344
00000368_(6).jpg,4.5662,16,10,1024x768,786432
00000369.jpg,4.5924,16,10,1024x768,786432
00000369_(2).jpg,9.8141,16,10,1600x1066,1705600
00000369_(3).jpg,8.3590,16,10,1600x900,1440000
00000369_(4).jpg,9.4381,16,10,1600x1029,1646400
00000369_(5).jpg,8.6048,16,10,1600x880,1408000
00000369_(6).jpg,1.5658,16,10,640x427,273280
00000370.jpg,9.4376,16,10,1600x985,1576000
00000370_(2).jpg,10.0685,16,10,1600x1066,1705600
00000370_(3).jpg,10.1317,16,10,1600x1066,1705600
00000370_(4).jpg,2.4801,16,10,533x799,425867
00000370_(5).jpg,10.7026,16,10,1599x1068,1707732
00000370_(6).jpg,4.6825,16,10,1024x768,786432
00000371.jpg,9.7736,16,10,1600x1060,1696000
00000371_(2).jpg,9.9363,16,10,1600x1066,1705600
00000371_(3).jpg,1.7709,16,10,640x481,307840
00000371_(4).jpg,9.9806,16,10,1600x1067,1707200
00000371_(5).jpg,3.0892,16,10,900x598,538200
00000371_(6).jpg,4.1063,16,10,1024x683,699392
00000372.jpg,6.4869,16,10,1024x1024,1048576
00000372_(2).jpg,8.5302,16,10,1600x908,1452800
00000372_(3).jpg,4.6743,16,10,1024x768,786432
00000372_(4).jpg,10.0041,16,10,1600x1066,1705600
00000372_(5).jpg,5.1210,16,10,1024x819,838656
00000372_(6).jpg,4.3188,16,10,1024x683,699392
00000373.jpg,1.5504,16,10,418x640,267520
00000373_(2).jpg,3.5528,16,10,900x675,607500
00000373_(3).jpg,4.2963,16,10,1023x686,701778
00000373_(4).jpg,4.0836,16,10,1024x683,699392
00000373_(5).jpg,3.9404,16,10,1000x669,669000
00000373_(6).jpg,4.8550,16,10,1024x683,699392
00000374.jpg,4.3881,16,10,1024x685,701440
00000374_(2).jpg,10.0612,16,10,1600x1066,1705600
00000374_(3).jpg,3.3616,16,10,800x716,572800
00000374_(4).jpg,2.9433,16,10,640x800,512000
00000374_(5).jpg,4.0450,16,10,1024x680,696320
00000374_(6).jpg,1.7455,16,10,427x640,273280
00000375.jpg,8.4450,16,10,1600x867,1387200
00000375_(2).jpg,10.1448,16,10,1600x1063,1700800
00000375_(3).jpg,10.1473,16,10,1600x1068,1708800
00000375_(4).jpg,9.9279,16,10,1600x1047,1675200
00000375_(5).jpg,3.3927,16,10,1024x576,589824
00000375_(6).jpg,4.5194,16,10,1024x768,786432
00000376.jpg,1.3867,16,10,640x378,241920
00000376_(2).jpg,4.0764,16,10,1024x683,699392
00000376_(3).jpg,10.1205,16,10,1600x1066,1705600
00000376_(4).jpg,2.8587,16,10,600x800,480000
00000376_(5).jpg,2.2670,16,10,1000x397,397000
00000376_(6).jpg,4.5229,16,10,1024x768,786432
00000377.jpg,5.3906,16,10,1600x585,936000
00000377_(2).jpg,9.9666,16,10,1600x1067,1707200
00000377_(3).jpg,4.0096,16,10,1024x666,681984
00000377_(4).jpg,10.8962,16,10,1600x1071,1713600
00000377_(5).jpg,10.3523,16,10,1600x1066,1705600
00000377_(6).jpg,1.7851,16,10,427x640,273280
00000378.jpg,11.6804,16,10,1600x1067,1707200
00000378_(2).jpg,1.9115,16,10,563x394,221822
00000378_(3).jpg,5.1979,16,10,1024x683,699392
00000378_(4).jpg,7.3886,16,10,1600x655,1048000
00000378_(5).jpg,3.8178,16,10,1024x575,588800
00000378_(6).jpg,4.6734,16,10,1024x683,699392
00000379.jpg,4.7802,16,10,1024x683,699392
00000379_(2).jpg,4.7715,16,10,1024x696,712704
00000379_(3).jpg,10.8244,16,10,1600x974,1558400
00000379_(4).jpg,1.8729,16,10,640x426,272640
00000379_(5).jpg,3.0108,16,10,1024x453,463872
00000379_(6).jpg,4.5935,16,10,1023x682,697686
00000380.jpg,10.5845,16,10,1600x1067,1707200
00000380_(2).jpg,11.7520,16,10,1600x1066,1705600
00000380_(3).jpg,4.2941,16,10,1024x683,699392
00000380_(4).jpg,10.0910,16,10,1600x1062,1699200
00000380_(5).jpg,11.3827,16,10,1600x1066,1705600
00000380_(6).jpg,5.5173,16,10,1024x768,786432
00000381.jpg,6.5995,16,10,1024x1024,1048576
00000381_(2).jpg,10.2740,16,10,1600x1068,1708800
00000381_(3).jpg,8.8293,16,10,1600x937,1499200
00000381_(4).jpg,1.5026,16,10,426x620,264120
00000381_(5).jpg,9.9068,16,10,1600x1066,1705600
00000381_(6).jpg,4.7496,16,10,1024x768,786432
00000382.jpg,3.3690,16,10,604x799,482596
00000382_(2).jpg,3.9787,16,10,1000x667,667000
00000382_(3).jpg,10.9739,16,10,1600x1067,1707200
00000382_(4).jpg,4.6501,16,10,1024x768,786432
00000382_(5).jpg,5.8432,16,10,1600x587,939200
00000382_(6).jpg,5.2154,16,10,1024x768,786432
00000383.jpg,12.1855,16,10,1600x1066,1705600
00000383_(2).jpg,11.8033,16,10,1599x1040,1662960
00000383_(3).jpg,6.0111,16,10,1024x768,786432
00000383_(4).jpg,4.6479,16,10,1024x678,694272
00000383_(5).jpg,4.9573,16,10,1024x768,786432
00000383_(6).jpg,3.7356,16,10,1024x608,622592
00000384.jpg,4.5451,16,10,1024x728,745472
00000384_(2).jpg,10.7784,16,10,1600x1066,1705600
00000384_(3).jpg,5.0597,16,10,1023x804,822492
00000384_(4).jpg,4.6034,16,10,1024x768,786432
00000384_(5).jpg,10.1778,16,10,1600x1089,1742400
00000384_(6).jpg,1.6772,16,10,428x639,273492
00000385.jpg,4.2379,16,10,1024x680,696320
00000385_(2).jpg,5.0901,16,10,1024x681,697344
00000385_(3).jpg,10.7966,16,10,1600x1068,1708800
00000385_(4).jpg,4.6992,16,10,1024x768,786432
00000385_(5).jpg,10.0882,16,10,1600x1067,1707200
00000385_(6).jpg,4.6039,16,10,1024x768,786432
00000386.jpg,4.2495,16,10,1024x697,713728
00000386_(2).jpg,8.3810,16,10,1599x853,1363947
00000386_(3).jpg,9.9875,16,10,1600x1066,1705600
00000386_(4).jpg,10.3766,16,10,1600x1066,1705600
00000386_(5).jpg,4.2285,16,10,1024x674,690176
00000386_(6).jpg,4.7200,16,10,1024x768,786432
00000387.jpg,7.8002,16,10,1600x774,1238400
00000387_(2).jpg,8.7448,16,10,1600x900,1440000
00000387_(3).jpg,5.9208,16,10,1599x599,957801
00000387_(4).jpg,4.7183,16,10,1024x768,786432
00000387_(5).jpg,10.2383,16,10,1600x1087,1739200
00000387_(6).jpg,4.2935,16,10,1024x683,699392
00000388.jpg,4.8343,16,10,1024x765,783360
00000388_(2).jpg,2.9110,16,10,600x800,480000
00000388_(3).jpg,9.9421,16,10,1600x1066,1705600
00000388_(4).jpg,3.6531,16,10,782x800,625600
00000388_(5).jpg,3.4430,16,10,1024x576,589824
00000388_(6).jpg,4.7482,16,10,1024x768,786432
00000389.jpg,4.9487,16,10,1024x768,786432
00000389_(2).jpg,7.0085,16,10,1599x675,1079325
00000389_(3).jpg,4.9633,16,10,1024x768,786432
00000389_(4).jpg,4.2414,16,10,1024x683,699392
00000389_(5).jpg,4.4628,16,10,1023x729,745767
00000389_(6).jpg,4.3527,16,10,1024x683,699392
00000390.jpg,6.4570,16,10,1023x1024,1047552
00000390_(2).jpg,10.2877,16,10,1600x1090,1744000
00000390_(3).jpg,10.1646,16,10,1600x1068,1708800
00000390_(4).jpg,1.5671,16,10,640x425,272000
00000390_(5).jpg,10.0674,16,10,1600x1087,1739200
00000390_(6).jpg,4.1522,16,10,1024x678,694272
00000391.jpg,9.4315,16,10,1600x989,1582400
00000391_(2).jpg,3.5510,16,10,600x800,480000
00000391_(3).jpg,5.5989,16,10,1024x768,786432
00000391_(4).jpg,11.9026,16,10,1600x1066,1705600
00000391_(5).jpg,3.7577,16,10,1024x565,578560
00000391_(6).jpg,4.7465,16,10,1024x683,699392
00000392.jpg,5.3538,16,10,1023x844,863412
00000392_(2).jpg,5.7678,16,10,1024x853,873472
00000392_(3).jpg,4.2900,16,10,1024x701,717824
00000392_(4).jpg,10.2813,16,10,1600x1066,1705600
00000392_(5).jpg,4.5413,16,10,1024x714,731136
00000392_(6).jpg,4.3386,16,10,1024x686,702464
00000393.jpg,4.9621,16,10,1024x732,749568
00000393_(2).jpg,5.5906,16,10,694x800,555200
00000393_(3).jpg,9.5222,16,10,1024x732,749568
00000393_(4).jpg,11.2466,16,10,1600x1068,1708800
00000393_(5).jpg,5.2741,16,10,1024x768,786432
00000393_(6).jpg,5.0947,16,10,1024x768,786432
00000394.jpg,9.1128,16,10,1600x909,1454400
00000394_(2).jpg,4.3354,16,10,1024x683,699392
00000394_(3).jpg,4.3786,16,10,1024x690,706560
00000394_(4).jpg,3.0831,16,10,571x799,456229
00000394_(5).jpg,4.7684,16,10,1024x711,728064
00000394_(6).jpg,5.2459,16,10,1024x770,788480
00000395.jpg,4.0643,16,10,800x800,640000
00000395_(2).jpg,5.7164,16,10,1000x853,853000
00000395_(3).jpg,4.0814,16,10,1024x500,512000
00000395_(4).jpg,11.8251,16,10,1600x1081,1729600
00000395_(5).jpg,4.9265,16,10,1024x576,589824
00000395_(6).jpg,5.3497,16,10,1024x683,699392
00000396.jpg,3.9307,16,10,800x800,640000
00000396_(2).jpg,3.8695,16,10,794x800,635200
00000396_(3).jpg,5.0268,16,10,1023x815,833745
00000396_(4).jpg,5.7154,16,10,768x1024,786432
00000396_(5).jpg,10.0159,16,10,1600x898,1436800
00000396_(6).jpg,1.9640,16,10,640x480,307200
00000397.jpg,12.8443,16,10,1600x1066,1705600
00000397_(2).jpg,2.9428,16,10,631x800,504800
00000397_(3).jpg,10.6579,16,10,1600x1067,1707200
00000397_(4).jpg,4.2681,16,10,1024x576,589824
00000397_(5).jpg,6.4424,16,10,766x1024,784384
00000397_(6).jpg,5.1655,16,10,1024x768,786432
00000398.jpg,8.0940,16,10,1600x789,1262400
00000398_(2).jpg,10.6098,16,10,1600x1066,1705600
00000398_(3).jpg,5.0835,16,10,1024x828,847872
00000398_(4).jpg,4.5939,16,10,1000x750,750000
00000398_(5).jpg,9.1461,16,10,1599x900,1439100
00000399.jpg,10.3006,16,10,1600x1067,1707200
00000399_(2).jpg,10.4062,16,10,1600x1066,1705600
00000399_(3).jpg,8.7786,16,10,1600x882,1411200
00000399_(4).jpg,4.6621,16,10,1024x768,786432
00000399_(5).jpg,4.0933,16,10,1024x683,699392
00000400.jpg,4.6650,16,10,1024x768,786432
00000400_(2).jpg,4.1688,16,10,1023x681,696663
00000400_(3).jpg,11.0014,16,10,1600x1067,1707200
00000400_(4).jpg,4.5599,16,10,1000x669,669000
00000400_(5).jpg,9.2879,16,10,1600x810,1296000
00000401.jpg,1.0412,16,10,500x333,166500
00000401_(2).jpg,3.4337,16,10,1024x509,521216
00000401_(3).jpg,2.7488,16,10,550x800,440000
00000401_(4).jpg,5.6957,16,10,1024x683,699392
00000401_(5).jpg,5.3850,16,10,1024x683,699392
00000402.jpg,6.6736,16,10,1024x1024,1048576
00000402_(2).jpg,10.3063,16,10,1600x1066,1705600
00000402_(3).jpg,4.7163,16,10,1024x768,786432
00000402_(4).jpg,4.5975,16,10,1023x731,747813
00000402_(5).jpg,4.8094,16,10,1024x768,786432
00000403.jpg,4.3155,16,10,1024x683,699392
00000403_(2).jpg,4.6459,16,10,1024x768,786432
00000403_(3).jpg,4.2871,16,10,1024x683,699392
00000403_(4).jpg,4.1274,16,10,1599x432,690768
00000403_(5).jpg,1.8811,16,10,700x467,326900
00000404.jpg,9.7002,16,10,1600x975,1560000
00000404_(2).jpg,4.0143,16,10,1023x625,639375
00000404_(3).jpg,1.8633,16,10,640x480,307200
00000404_(4).jpg,2.7516,16,10,533x799,425867
00000404_(5).jpg,4.7744,16,10,1599x466,745134
00000405.jpg,4.9314,16,10,1023x776,793848
00000405_(2).jpg,10.6488,16,10,1600x1064,1702400
00000405_(3).jpg,10.6372,16,10,1600x1065,1704000
00000405_(4).jpg,3.0321,16,10,1000x500,500000
00000405_(5).jpg,4.2111,16,10,1024x681,697344
00000406.jpg,2.0262,16,10,700x468,327600
00000406_(2).jpg,4.2286,16,10,1023x682,697686
00000406_(3).jpg,4.3659,16,10,1024x683,699392
00000406_(4).jpg,1.8340,16,10,480x640,307200
